job_title,experience_level,employment_type,company_size,company_location,employee_residence,industry,remote_ratio,years_experience,education_level
Data Analyst,Mid,Full-time,L,GB,GB,Manufacturing,0,0.1,Masters
Data Analyst,Entry,Full-time,L,PL,PL,Retail,50,4.2,Bachelors
Data Scientist,Entry,Full-time,M,US,US,Retail,50,3.9,Masters
Data Scientist,Senior,Full-time,S,SG,SG,Manufacturing,0,11.2,Bootcamp
Machine Learning Engineer,Mid,Full-time,M,FR,FR,Healthcare,0,9.5,Bootcamp
Data Engineer,Senior,Full-time,M,SG,SG,Finance,50,13.1,Masters
Data Analyst,Mid,Full-time,S,US,US,Consulting,50,4.6,Bachelors
Data Science Manager,Mid,Full-time,L,ES,ES,Consulting,0,7.7,Masters
Business Intelligence Analyst,Senior,Contract,L,ES,ES,Energy,0,8.6,Masters
Research Scientist,Lead,Full-time,M,NL,US,Technology,100,15.4,Bachelors
Data Analyst,Senior,Full-time,M,CA,CA,Consulting,0,12.9,Bachelors
Data Engineer,Executive,Full-time,M,NL,NL,Technology,0,21.7,Bachelors
AI Engineer,Senior,Full-time,S,CA,CA,Finance,0,9.4,Bachelors
Data Scientist,Senior,Full-time,M,DE,DE,Technology,100,12.4,Masters
Data Engineer,Mid,Full-time,M,AU,AU,Retail,0,4.9,Bachelors
Data Analyst,Mid,Full-time,S,US,US,Finance,0,8.0,Masters
Data Scientist,Mid,Full-time,S,US,US,Retail,50,3.9,Bachelors
Machine Learning Engineer,Entry,Full-time,L,GB,GB,Healthcare,0,2.6,Bachelors
Business Intelligence Analyst,Senior,Part-time,L,SG,SG,Technology,100,8.7,Bachelors
Data Engineer,Entry,Full-time,M,BR,BR,Technology,50,2.4,Bachelors
Analytics Engineer,Mid,Full-time,L,DE,DE,Manufacturing,50,7.9,Bachelors
MLOps Engineer,Entry,Full-time,S,ES,IN,Manufacturing,100,1.0,Masters
AI Engineer,Entry,Part-time,L,GB,GB,Technology,100,0.0,Masters
Machine Learning Engineer,Entry,Full-time,S,AU,AU,Manufacturing,50,0.7,Bachelors
Data Engineer,Senior,Full-time,M,US,NL,Finance,100,9.9,PhD
Analytics Engineer,Mid,Full-time,M,BR,BR,Government,0,7.3,PhD
Data Engineer,Lead,Full-time,L,FR,FR,Consulting,100,17.3,Masters
Data Scientist,Lead,Full-time,L,US,US,Technology,100,14.2,Masters
AI Engineer,Mid,Full-time,M,US,US,Technology,0,0.5,Bachelors
Data Science Manager,Mid,Full-time,M,US,US,Finance,50,7.5,PhD
MLOps Engineer,Senior,Full-time,M,US,US,Healthcare,0,13.8,Masters
Machine Learning Engineer,Mid,Full-time,M,US,US,Healthcare,100,6.0,Masters
Business Intelligence Analyst,Senior,Full-time,S,FR,FR,Technology,0,10.5,Bachelors
Business Intelligence Analyst,Lead,Full-time,S,US,US,Retail,0,14.1,Masters
Machine Learning Engineer,Mid,Full-time,M,IN,IN,Technology,100,7.1,Bachelors
Data Engineer,Lead,Full-time,M,US,US,Technology,50,14.1,Masters
Data Analyst,Mid,Full-time,M,PL,PL,Technology,50,7.5,Bachelors
MLOps Engineer,Executive,Freelance,M,US,US,Technology,50,21.6,Bachelors
Data Analyst,Senior,Full-time,S,NL,NL,Technology,0,13.9,Masters
Data Analyst,Lead,Full-time,M,US,US,Consulting,0,14.9,Bachelors
AI Engineer,Entry,Contract,L,DE,DE,Manufacturing,100,4.9,PhD
AI Engineer,Mid,Full-time,S,DE,DE,Finance,50,8.5,Bootcamp
Data Science Manager,Senior,Full-time,L,AU,FR,Manufacturing,100,11.6,Bachelors
Data Scientist,Lead,Full-time,M,IN,IN,Education,0,12.3,Bachelors
Research Scientist,Senior,Full-time,L,US,IN,Retail,50,8.9,Bachelors
Research Scientist,Senior,Full-time,M,US,US,Manufacturing,50,11.9,Bootcamp
Machine Learning Engineer,Lead,Part-time,M,US,US,Finance,0,12.0,Self-taught
AI Engineer,Senior,Full-time,M,IN,IN,Media,0,13.5,PhD
Research Scientist,Entry,Full-time,L,FR,FR,Healthcare,100,1.4,Bootcamp
Data Science Manager,Senior,Part-time,S,IN,IN,Manufacturing,100,11.1,Bachelors
Data Engineer,Entry,Full-time,M,US,US,Technology,50,0.0,PhD
Data Engineer,Mid,Full-time,M,DE,DE,Consulting,0,4.4,Bootcamp
Data Analyst,Senior,Full-time,M,BR,BR,Finance,0,8.0,Bachelors
Data Scientist,Senior,Full-time,M,IN,IN,Media,0,8.9,Masters
Analytics Engineer,Senior,Full-time,L,IN,IN,Media,100,13.0,Masters
Data Engineer,Senior,Full-time,M,US,US,Technology,100,9.7,Masters
AI Engineer,Lead,Full-time,L,IN,IN,Consulting,100,14.9,PhD
Research Scientist,Mid,Full-time,L,DE,BR,Technology,100,5.6,Bachelors
Data Engineer,Senior,Full-time,M,DE,DE,Finance,50,13.2,Masters
AI Engineer,Executive,Full-time,L,US,US,Technology,0,20.2,Bachelors
Machine Learning Engineer,Mid,Full-time,S,SG,SG,Consulting,0,6.9,Bachelors
Data Analyst,Mid,Full-time,L,CA,CA,Energy,0,5.4,Bachelors
Data Analyst,Mid,Full-time,M,US,US,Government,50,5.3,Bachelors
LLM Engineer,Senior,Full-time,S,NL,US,Retail,100,7.6,Bootcamp
AI Engineer,Entry,Full-time,S,US,US,Retail,100,2.3,Bachelors
Data Engineer,Senior,Full-time,M,US,US,Retail,100,7.1,Masters
Data Scientist,Mid,Full-time,M,US,US,Finance,100,4.8,Masters
Data Scientist,Executive,Full-time,L,GB,GB,Technology,0,18.5,Bachelors
Data Engineer,Mid,Full-time,M,US,US,Finance,0,5.1,Bachelors
Research Scientist,Entry,Full-time,M,IN,IN,Technology,0,2.6,Bachelors
Data Scientist,Mid,Full-time,L,US,US,Technology,100,7.4,Bachelors
Research Scientist,Senior,Full-time,M,DE,DE,Technology,100,10.6,Bachelors
Data Scientist,Mid,Full-time,L,GB,GB,Technology,0,7.0,Bachelors
AI Engineer,Mid,Full-time,L,DE,DE,Education,0,7.7,Bachelors
Data Engineer,Mid,Full-time,S,IN,IN,Education,50,4.9,Masters
Data Scientist,Lead,Part-time,S,US,US,Finance,0,15.0,Bachelors
Business Intelligence Analyst,Senior,Full-time,M,US,PL,Technology,100,13.9,Masters
Data Engineer,Senior,Part-time,M,US,US,Technology,0,8.4,Self-taught
Data Science Manager,Lead,Full-time,S,US,US,Finance,0,14.7,Bachelors
Data Scientist,Senior,Full-time,M,NL,NL,Energy,100,9.6,Bachelors
Analytics Engineer,Senior,Full-time,M,IN,IN,Finance,0,10.2,Masters
Data Science Manager,Entry,Full-time,L,US,US,Finance,0,1.9,Bootcamp
Machine Learning Engineer,Mid,Full-time,S,US,US,Consulting,0,5.0,Masters
AI Engineer,Lead,Full-time,L,US,US,Finance,50,11.7,Masters
AI Engineer,Mid,Full-time,L,FR,FR,Healthcare,0,6.1,Masters
Data Analyst,Entry,Part-time,L,IN,IN,Technology,0,4.6,Bachelors
Analytics Engineer,Senior,Contract,S,IN,IN,Finance,0,12.1,Bachelors
LLM Engineer,Lead,Full-time,L,GB,GB,Consulting,50,12.9,Masters
Business Intelligence Analyst,Entry,Part-time,L,DE,IN,Retail,50,2.6,Masters
MLOps Engineer,Senior,Full-time,S,PL,PL,Consulting,100,10.8,Bootcamp
Data Scientist,Lead,Full-time,M,PL,PL,Finance,0,14.9,Bachelors
Data Scientist,Lead,Full-time,S,CA,CA,Finance,50,14.4,Bachelors
Data Engineer,Mid,Full-time,L,IN,IN,Technology,0,9.6,PhD
Research Scientist,Executive,Full-time,L,CA,CA,Government,50,15.7,Masters
Data Analyst,Lead,Full-time,M,CA,CA,Consulting,50,12.2,Bachelors
Research Scientist,Entry,Full-time,S,PL,PL,Energy,0,0.0,Bachelors
AI Engineer,Senior,Full-time,L,ES,ES,Consulting,100,13.2,Masters
AI Engineer,Mid,Full-time,L,FR,FR,Government,100,6.3,Bachelors
AI Engineer,Mid,Full-time,L,IN,IN,Energy,50,5.9,Masters
Business Intelligence Analyst,Mid,Full-time,M,US,US,Finance,0,7.8,Bachelors
Data Science Manager,Mid,Contract,L,DE,DE,Technology,0,3.7,PhD
Data Scientist,Senior,Full-time,L,CA,CA,Consulting,0,12.8,Bachelors
Business Intelligence Analyst,Mid,Full-time,L,CA,IN,Technology,50,7.0,Bachelors
Data Science Manager,Mid,Full-time,L,IN,IN,Energy,100,1.8,Masters
Data Analyst,Senior,Full-time,S,CA,CA,Healthcare,50,11.5,Self-taught
Data Scientist,Mid,Full-time,L,IN,IN,Education,50,6.4,Bachelors
Data Analyst,Entry,Full-time,S,DE,DE,Healthcare,50,3.2,Masters
Data Engineer,Senior,Full-time,M,US,US,Education,100,10.7,Masters
AI Engineer,Mid,Full-time,S,CA,CA,Retail,100,4.4,Masters
AI Engineer,Entry,Full-time,M,GB,GB,Manufacturing,50,2.5,Bachelors
Data Analyst,Mid,Part-time,M,IN,IN,Technology,0,7.6,Masters
Data Scientist,Mid,Full-time,M,GB,GB,Technology,50,5.0,Bachelors
Data Scientist,Senior,Full-time,M,AU,AU,Technology,0,10.2,Self-taught
MLOps Engineer,Entry,Full-time,M,US,US,Finance,50,1.5,Bachelors
Machine Learning Engineer,Mid,Full-time,M,GB,GB,Technology,0,7.0,Masters
Data Engineer,Lead,Full-time,M,NL,NL,Media,100,14.4,Bachelors
Machine Learning Engineer,Senior,Full-time,M,US,US,Finance,50,12.1,PhD
Data Analyst,Mid,Full-time,L,IN,IN,Consulting,0,3.6,Bachelors
Research Scientist,Lead,Full-time,L,US,US,Technology,50,17.4,Masters
Data Engineer,Senior,Full-time,M,IN,IN,Media,100,10.8,Bachelors
AI Engineer,Entry,Full-time,S,GB,GB,Finance,0,3.7,Masters
Data Engineer,Lead,Full-time,L,DE,DE,Healthcare,0,14.8,Bachelors
Analytics Engineer,Lead,Full-time,M,IN,CA,Technology,100,15.4,Bachelors
Computer Vision Engineer,Senior,Full-time,L,ES,ES,Consulting,100,9.3,Masters
Machine Learning Engineer,Senior,Full-time,S,DE,DE,Finance,50,10.8,Bachelors
MLOps Engineer,Entry,Full-time,M,US,US,Consulting,100,5.7,Masters
Data Engineer,Mid,Full-time,M,GB,GB,Healthcare,0,6.0,Masters
Data Analyst,Entry,Full-time,M,DE,DE,Consulting,50,1.4,Bachelors
Data Scientist,Mid,Full-time,M,CA,CA,Technology,50,5.3,PhD
Research Scientist,Senior,Full-time,M,IN,US,Retail,100,12.0,Bachelors
Business Intelligence Analyst,Senior,Full-time,S,US,US,Manufacturing,0,11.3,Masters
Data Engineer,Mid,Full-time,L,FR,IN,Healthcare,100,6.9,Bachelors
Machine Learning Engineer,Entry,Freelance,M,CA,CA,Education,0,2.7,Bachelors
Machine Learning Engineer,Executive,Full-time,M,US,US,Finance,100,18.1,Masters
Data Analyst,Mid,Freelance,M,US,US,Technology,50,6.1,Bachelors
Business Intelligence Analyst,Entry,Full-time,L,GB,GB,Retail,50,2.0,Bachelors
AI Engineer,Mid,Full-time,M,AU,AU,Finance,100,4.9,Masters
Analytics Engineer,Entry,Full-time,S,AU,AU,Finance,0,4.3,Bachelors
AI Engineer,Senior,Full-time,L,BR,BR,Media,50,6.1,Bachelors
AI Engineer,Lead,Contract,M,DE,DE,Manufacturing,100,10.2,Bachelors
MLOps Engineer,Senior,Full-time,M,US,US,Technology,50,10.1,Bachelors
Data Science Manager,Lead,Full-time,M,US,US,Finance,0,16.2,Masters
LLM Engineer,Senior,Full-time,M,BR,BR,Technology,100,9.3,Masters
Research Scientist,Entry,Part-time,M,US,US,Healthcare,0,0.6,Masters
Analytics Engineer,Mid,Full-time,M,US,US,Technology,0,6.8,Masters
Machine Learning Engineer,Executive,Contract,M,NL,NL,Government,100,19.1,Masters
Computer Vision Engineer,Mid,Full-time,M,PL,PL,Retail,100,6.1,Masters
Data Analyst,Entry,Full-time,M,BR,BR,Technology,50,0.0,Masters
AI Engineer,Entry,Full-time,L,US,US,Finance,100,0.0,Bachelors
Computer Vision Engineer,Senior,Freelance,M,AU,AU,Healthcare,100,6.1,Bachelors
Data Scientist,Lead,Full-time,L,GB,GB,Technology,0,14.4,PhD
Data Analyst,Senior,Full-time,L,FR,FR,Technology,0,9.6,Bachelors
Machine Learning Engineer,Lead,Full-time,M,NL,NL,Manufacturing,0,14.5,Masters
Business Intelligence Analyst,Mid,Freelance,L,US,US,Finance,0,5.4,Bachelors
Data Engineer,Entry,Full-time,S,IN,IN,Manufacturing,0,2.0,Self-taught
Machine Learning Engineer,Mid,Full-time,S,DE,DE,Technology,0,4.7,Bachelors
Data Scientist,Senior,Freelance,S,US,US,Finance,50,8.5,Bachelors
Data Science Manager,Mid,Full-time,L,FR,FR,Media,0,6.0,Masters
Analytics Engineer,Lead,Full-time,M,IN,IN,Media,0,14.9,Bachelors
AI Engineer,Mid,Full-time,L,GB,GB,Finance,100,7.2,Masters
Research Scientist,Mid,Full-time,M,IN,IN,Healthcare,100,7.0,Masters
Research Scientist,Mid,Full-time,L,US,US,Government,0,4.9,Bachelors
LLM Engineer,Lead,Full-time,M,US,US,Technology,0,15.6,Bootcamp
Machine Learning Engineer,Senior,Full-time,S,DE,DE,Technology,0,8.5,Bachelors
Computer Vision Engineer,Senior,Full-time,S,US,US,Technology,0,13.7,Bachelors
Data Analyst,Mid,Part-time,S,IN,IN,Education,100,7.2,Bachelors
Data Analyst,Senior,Contract,M,CA,CA,Consulting,50,9.0,Bachelors
Business Intelligence Analyst,Mid,Full-time,M,IN,IN,Technology,0,6.4,Bootcamp
Data Engineer,Entry,Full-time,L,IN,IN,Technology,0,0.0,Bachelors
Data Engineer,Senior,Full-time,M,IN,IN,Education,0,12.3,Masters
Data Scientist,Senior,Full-time,L,IN,US,Media,50,11.4,Bachelors
LLM Engineer,Mid,Full-time,L,US,US,Technology,100,5.4,Masters
LLM Engineer,Mid,Contract,S,US,US,Healthcare,0,8.0,Self-taught
MLOps Engineer,Mid,Part-time,L,GB,GB,Consulting,100,7.0,Bachelors
LLM Engineer,Lead,Full-time,L,US,US,Consulting,50,15.4,Bachelors
Business Intelligence Analyst,Entry,Contract,M,US,US,Finance,50,4.1,Masters
Data Scientist,Senior,Full-time,L,SG,SG,Technology,100,10.1,Masters
AI Engineer,Senior,Full-time,L,ES,ES,Finance,0,8.3,PhD
Analytics Engineer,Senior,Contract,L,US,US,Finance,0,9.1,Bachelors
Business Intelligence Analyst,Mid,Full-time,M,US,IN,Healthcare,50,9.5,PhD
Research Scientist,Entry,Part-time,M,US,US,Media,0,3.2,Bachelors
Data Engineer,Senior,Full-time,L,NL,US,Retail,100,9.4,Bachelors
MLOps Engineer,Senior,Full-time,L,US,US,Technology,0,9.7,Bachelors
MLOps Engineer,Lead,Full-time,L,GB,GB,Retail,50,12.9,Masters
Data Analyst,Lead,Full-time,M,DE,DE,Energy,0,17.2,Masters
Data Analyst,Senior,Full-time,M,US,US,Finance,50,11.5,PhD
Machine Learning Engineer,Mid,Full-time,L,US,US,Technology,0,6.9,Bachelors
Business Intelligence Analyst,Senior,Full-time,M,US,US,Consulting,50,9.4,Masters
Data Engineer,Mid,Full-time,S,GB,GB,Consulting,0,8.3,Bootcamp
Machine Learning Engineer,Mid,Full-time,M,US,US,Technology,100,8.6,Bachelors
Research Scientist,Mid,Full-time,M,DE,DE,Technology,100,6.2,Self-taught
MLOps Engineer,Senior,Part-time,M,FR,FR,Retail,0,12.4,Masters
Data Engineer,Mid,Freelance,M,GB,US,Finance,0,5.4,Bootcamp
Data Scientist,Entry,Contract,S,IN,IN,Manufacturing,0,6.0,PhD
Business Intelligence Analyst,Mid,Full-time,M,IN,IN,Healthcare,0,5.4,PhD
Data Scientist,Mid,Contract,L,FR,FR,Technology,0,9.5,Bachelors
Computer Vision Engineer,Mid,Full-time,S,CA,CA,Healthcare,50,9.3,Bachelors
Data Engineer,Mid,Full-time,M,US,US,Healthcare,0,6.6,PhD
Data Engineer,Senior,Full-time,M,US,US,Healthcare,0,10.3,PhD
Data Engineer,Executive,Contract,S,IN,IN,Healthcare,0,18.1,Bachelors
Data Scientist,Entry,Full-time,M,US,US,Consulting,0,1.1,Masters
MLOps Engineer,Mid,Full-time,L,DE,DE,Finance,0,6.2,Bachelors
Research Scientist,Entry,Full-time,S,US,CA,Finance,100,1.4,Masters
Data Analyst,Senior,Full-time,L,IN,IN,Manufacturing,50,10.1,Masters
Data Analyst,Mid,Full-time,M,US,US,Retail,0,6.1,Masters
MLOps Engineer,Entry,Full-time,M,US,US,Healthcare,50,2.3,Bachelors
Computer Vision Engineer,Lead,Full-time,M,US,US,Education,0,13.6,Self-taught
Data Engineer,Mid,Full-time,M,IN,IN,Consulting,100,7.4,Masters
Analytics Engineer,Lead,Full-time,M,PL,PL,Finance,50,11.2,Bachelors
AI Engineer,Entry,Contract,M,DE,DE,Manufacturing,0,3.1,Masters
Data Scientist,Mid,Full-time,M,IN,IN,Government,0,7.6,Bachelors
Data Scientist,Mid,Part-time,L,US,US,Consulting,0,9.6,Bootcamp
Analytics Engineer,Senior,Full-time,M,AU,AU,Finance,50,10.0,PhD
LLM Engineer,Lead,Full-time,L,DE,DE,Government,50,12.4,Bachelors
Machine Learning Engineer,Senior,Full-time,M,BR,BR,Retail,0,10.2,Bootcamp
AI Engineer,Mid,Full-time,L,US,US,Retail,50,3.2,Bachelors
Machine Learning Engineer,Senior,Full-time,M,US,US,Retail,0,9.9,Masters
Data Analyst,Entry,Full-time,M,NL,NL,Finance,0,4.9,Masters
Research Scientist,Mid,Contract,S,IN,IN,Energy,0,6.4,Bachelors
Data Engineer,Senior,Full-time,M,US,US,Technology,0,10.2,PhD
Data Analyst,Lead,Full-time,S,PL,PL,Technology,0,14.7,Bachelors
Data Engineer,Senior,Full-time,M,BR,BR,Technology,0,12.0,Bachelors
AI Engineer,Senior,Full-time,L,US,US,Manufacturing,100,7.7,Bachelors
Data Scientist,Mid,Full-time,M,US,US,Finance,0,6.7,Bootcamp
Data Science Manager,Mid,Full-time,M,AU,AU,Manufacturing,0,4.3,Bachelors
Machine Learning Engineer,Mid,Full-time,M,AU,AU,Technology,50,4.7,Masters
Machine Learning Engineer,Entry,Full-time,S,SG,SG,Retail,100,2.6,Self-taught
Machine Learning Engineer,Mid,Full-time,S,SG,SG,Technology,50,4.9,Bootcamp
Data Analyst,Mid,Full-time,M,US,US,Healthcare,50,6.9,Bachelors
Machine Learning Engineer,Mid,Full-time,S,DE,DE,Government,50,4.9,Masters
Data Engineer,Senior,Full-time,S,DE,DE,Retail,0,6.9,PhD
Data Engineer,Senior,Full-time,M,SG,SG,Retail,50,11.0,Self-taught
AI Engineer,Mid,Contract,L,BR,BR,Technology,50,5.4,Bachelors
Research Scientist,Lead,Part-time,M,ES,ES,Finance,0,12.9,Bootcamp
Machine Learning Engineer,Mid,Full-time,L,US,US,Healthcare,100,7.7,Bachelors
Business Intelligence Analyst,Senior,Full-time,S,US,US,Healthcare,50,12.2,Masters
Machine Learning Engineer,Entry,Full-time,S,US,US,Manufacturing,0,0.0,Bachelors
Analytics Engineer,Mid,Full-time,M,US,US,Technology,0,5.1,Masters
AI Engineer,Senior,Full-time,S,NL,NL,Government,0,11.4,Masters
Machine Learning Engineer,Entry,Full-time,M,CA,CA,Finance,50,1.8,Bachelors
Analytics Engineer,Senior,Full-time,M,AU,AU,Education,0,11.2,Bachelors
AI Engineer,Mid,Full-time,M,US,US,Consulting,0,9.5,Bachelors
Computer Vision Engineer,Entry,Contract,S,US,US,Technology,100,5.4,Bachelors
MLOps Engineer,Senior,Full-time,S,BR,BR,Finance,100,13.8,Masters
Business Intelligence Analyst,Senior,Full-time,S,US,US,Finance,0,10.6,Bachelors
Research Scientist,Entry,Full-time,L,DE,DE,Government,100,1.4,Bachelors
Research Scientist,Mid,Full-time,M,US,US,Technology,50,7.4,Masters
Data Engineer,Senior,Full-time,L,US,US,Finance,50,12.4,Masters
LLM Engineer,Senior,Full-time,L,DE,DE,Retail,0,8.9,Bachelors
Business Intelligence Analyst,Entry,Full-time,L,CA,US,Education,100,0.4,Bachelors
Data Engineer,Lead,Full-time,M,US,US,Technology,50,12.9,Bootcamp
Data Scientist,Lead,Full-time,M,IN,IN,Manufacturing,50,16.0,Masters
Data Scientist,Mid,Full-time,L,GB,GB,Government,0,4.1,Bachelors
Data Analyst,Senior,Full-time,L,DE,DE,Finance,50,13.0,Bachelors
Data Engineer,Senior,Full-time,L,AU,AU,Finance,100,11.0,Bootcamp
Data Scientist,Entry,Freelance,S,BR,BR,Technology,0,1.7,Bachelors
Data Engineer,Senior,Contract,L,NL,IN,Government,0,8.3,Masters
AI Engineer,Lead,Full-time,L,US,US,Media,50,12.7,Masters
Data Scientist,Senior,Full-time,M,NL,NL,Retail,100,10.2,Self-taught
Machine Learning Engineer,Senior,Full-time,S,BR,BR,Healthcare,100,9.9,Bachelors
Business Intelligence Analyst,Mid,Full-time,L,IN,IN,Technology,50,6.0,Bachelors
Data Analyst,Senior,Full-time,M,IN,CA,Consulting,100,9.4,Bachelors
Data Scientist,Entry,Full-time,M,US,US,Healthcare,0,2.1,Masters
Research Scientist,Entry,Contract,L,US,US,Technology,0,0.0,Bootcamp
Data Scientist,Mid,Full-time,S,US,US,Finance,0,2.8,Masters
MLOps Engineer,Mid,Full-time,M,US,US,Technology,50,9.8,Bootcamp
Research Scientist,Senior,Full-time,L,BR,PL,Healthcare,100,10.9,Masters
Data Scientist,Entry,Part-time,L,IN,IN,Healthcare,50,3.7,Bootcamp
MLOps Engineer,Mid,Full-time,M,US,US,Finance,0,7.2,Bachelors
MLOps Engineer,Senior,Part-time,M,IN,IN,Media,50,10.6,Bachelors
Machine Learning Engineer,Mid,Full-time,S,GB,GB,Healthcare,50,6.9,Bachelors
Data Science Manager,Senior,Full-time,S,CA,CA,Healthcare,0,11.1,Masters
Data Analyst,Senior,Full-time,S,GB,IN,Healthcare,100,12.0,Masters
LLM Engineer,Entry,Freelance,M,US,US,Healthcare,0,3.1,Self-taught
Research Scientist,Lead,Full-time,M,US,US,Finance,50,16.9,Masters
Data Scientist,Senior,Full-time,M,US,US,Technology,0,11.8,Masters
LLM Engineer,Mid,Full-time,L,US,US,Healthcare,0,10.3,Masters
AI Engineer,Mid,Full-time,M,SG,SG,Healthcare,50,5.1,Bachelors
Data Analyst,Senior,Full-time,M,PL,PL,Finance,50,13.7,Masters
Computer Vision Engineer,Senior,Full-time,L,NL,NL,Consulting,50,10.4,Masters
Research Scientist,Mid,Part-time,S,PL,PL,Finance,50,2.6,Bachelors
Data Engineer,Mid,Full-time,M,US,US,Technology,0,5.9,PhD
Analytics Engineer,Lead,Full-time,M,US,US,Technology,100,13.2,Masters
AI Engineer,Mid,Contract,L,US,US,Technology,50,8.0,Masters
MLOps Engineer,Mid,Full-time,L,IN,IN,Technology,0,6.4,Bootcamp
Business Intelligence Analyst,Mid,Full-time,M,IN,IN,Technology,100,9.6,Bachelors
Computer Vision Engineer,Senior,Contract,M,AU,AU,Consulting,0,12.2,Masters
Data Scientist,Senior,Part-time,M,GB,GB,Technology,100,7.7,Self-taught
AI Engineer,Senior,Full-time,M,AU,GB,Finance,50,13.2,Masters
Data Engineer,Mid,Full-time,M,US,US,Technology,0,6.5,Bachelors
Machine Learning Engineer,Mid,Full-time,M,US,US,Technology,0,8.5,Masters
Data Scientist,Entry,Full-time,M,PL,PL,Finance,0,4.8,Bachelors
Data Scientist,Senior,Full-time,L,IN,IN,Manufacturing,100,14.1,Bootcamp
LLM Engineer,Entry,Full-time,M,GB,GB,Manufacturing,100,2.2,Masters
Analytics Engineer,Lead,Full-time,S,GB,GB,Manufacturing,100,13.1,Bootcamp
Data Analyst,Lead,Part-time,M,AU,AU,Finance,100,14.2,PhD
MLOps Engineer,Lead,Full-time,M,NL,NL,Government,50,13.9,Masters
Machine Learning Engineer,Senior,Full-time,S,US,US,Retail,0,9.8,Bachelors
Business Intelligence Analyst,Mid,Full-time,M,BR,BR,Retail,50,6.4,Masters
Data Engineer,Senior,Contract,M,US,US,Healthcare,100,12.9,Bachelors
Data Engineer,Mid,Full-time,S,US,US,Finance,100,6.3,Bachelors
Data Scientist,Mid,Full-time,L,US,US,Consulting,0,7.4,PhD
Data Analyst,Mid,Contract,S,US,US,Technology,50,7.3,Bachelors
Data Scientist,Mid,Full-time,M,NL,NL,Technology,0,5.7,Masters
Machine Learning Engineer,Senior,Full-time,L,SG,SG,Technology,0,10.2,Bachelors
Data Engineer,Lead,Full-time,S,US,US,Media,50,15.1,PhD
Machine Learning Engineer,Senior,Full-time,M,US,US,Healthcare,50,7.6,Bachelors
Data Analyst,Senior,Full-time,S,GB,GB,Retail,50,12.1,Masters
Machine Learning Engineer,Lead,Full-time,L,AU,AU,Healthcare,0,16.4,Bootcamp
Research Scientist,Mid,Full-time,L,PL,PL,Manufacturing,50,8.2,Bootcamp
Data Engineer,Senior,Full-time,L,US,US,Retail,0,10.8,Bootcamp
Data Analyst,Lead,Full-time,S,GB,GB,Healthcare,0,14.8,Masters
MLOps Engineer,Lead,Full-time,L,NL,NL,Finance,0,11.6,PhD
LLM Engineer,Mid,Full-time,M,GB,GB,Technology,100,9.1,Masters
Data Engineer,Senior,Full-time,L,US,US,Healthcare,100,12.3,Masters
MLOps Engineer,Mid,Full-time,M,CA,CA,Consulting,0,4.7,Self-taught
Data Science Manager,Mid,Full-time,M,US,US,Finance,0,5.9,Masters
Research Scientist,Executive,Contract,L,US,US,Media,50,15.6,Self-taught
LLM Engineer,Lead,Full-time,L,IN,IN,Finance,50,13.0,Bachelors
Data Science Manager,Executive,Full-time,S,GB,GB,Finance,50,17.4,Masters
Machine Learning Engineer,Senior,Contract,S,CA,CA,Government,50,11.2,Self-taught
Data Science Manager,Entry,Contract,M,ES,ES,Manufacturing,0,3.7,Masters
